1451606400000,x86,eu-west-1b,host_0,Ubuntu16.10,67,eu-west-1,7,production,0,NYC,80.50287707611362,38.24311829115428,24.99694950699479,22.94813932316394,63.64992071061983,61.58544846337789,6.409877704830105,44.879914050302744,2.6224297271376256,58.13171323049762
1451606410000,x86,eu-west-1b,host_0,Ubuntu16.10,67,eu-west-1,7,production,0,NYC,80.65621618816897,37.21033995214268,25.63978799545999,24.243983116390844,65.40135206267229,62.000887896116886,6.69564114208826,44.17704602379051,2.3404828688740125,59.520222519508565
1451606420000,x86,eu-west-1b,host_0,Ubuntu16.10,67,eu-west-1,7,production,0,NYC,80.1414617896597,37.90290105414307,25.454699881223092,23.474951364077466,64.99046369388559,61.04542515008258,6.212795482289395,44.46880191583194,2.510741465501029,60.72135318666324
1451606430000,x86,eu-west-1b,host_0,Ubuntu16.10,67,eu-west-1,7,production,0,NYC,79.33555379623739,36.89356717313138,26.15928718776313,23.181876933720805,62.68145936008373,59.83872437139658,4.0991965238530454,44.18453836851973,1.7600378709022286,59.360826108443355
1451606440000,x86,eu-west-1b,host_0,Ubuntu16.10,67,eu-west-1,7,production,0,NYC,80.30591757892262,36.934791343675755,24.822824484234566,22.787381888511877,63.71057171030344,59.62554082213911,5.020117998746509,44.12671475932819,0.3675759079717178,58.70131306634366
1451606450000,x86,eu-west-1b,host_0,Ubuntu16.10,67,eu-west-1,7,production,0,NYC,80.58017863825238,35.75568089183254,25.252685947933706,20.800913110522508,63.6073782681518,57.22036415702055,7.724363940175522,45.16956691869428,2.4649354384441082,59.75431635670106
1451606460000,x86,eu-west-1b,host_0,Ubuntu16.10,67,eu-west-1,7,production,0,NYC,79.92051389337516,33.59713246229337,24.975301285640494,20.886724913993124,63.67518738308554,57.61257914333045,7.579001606327246,44.157449039900975,2.3126551080958544,59.261685452958076
1451606470000,x86,eu-west-1b,host_0,Ubuntu16.10,67,eu-west-1,7,production,0,NYC,81.13886000275862,33.25206308354264,24.94398071931449,22.005085475883536,64.89089821687436,59.43075309165776,6.15787728235064,44.12554497776104,3.1636838381746824,59.51996503910946
1451606480000,x86,eu-west-1b,host_0,Ubuntu16.10,67,eu-west-1,7,production,0,NYC,80.49326886353771,31.573531454696813,24.49205881545398,21.181411544033672,66.5509780803847,60.73087748505651,4.950511157681877,45.14759439223484,5.196229687013423,59.763889884271826
1451606490000,x86,eu-west-1b,host_0,Ubuntu16.10,67,eu-west-1,7,production,0,NYC,80.52401807319903,32.620358383973674,25.407817286745754,22.730952515574696,66.20607176989046,60.20624354805564,4.373925690971067,45.39169268400808,6.584541024128863,60.58491256238659
1451606500000,x86,eu-west-1b,host_0,Ubuntu16.10,67,eu-west-1,7,production,0,NYC,80.10131306568384,32.89212226722691,24.108558879746774,23.3887607078635,66.32014478339897,60.43556478251422,5.935957612546707,44.06351959063838,6.807919845040724,59.257649132389496
1451606510000,x86,eu-west-1b,host_0,Ubuntu16.10,67,eu-west-1,7,production,0,NYC,79.63545345034792,32.837077276152314,22.829708909205397,24.043714922792386,67.56745219529195,60.54176277556351,5.9441692555888075,43.82116631005172,5.870249911127951,59.017308283325114
1451606520000,x86,eu-west-1b,host_0,Ubuntu16.10,67,eu-west-1,7,production,0,NYC,78.85613058940318,34.156225500307364,25.123977911069503,24.099099332317184,65.81909203086757,61.47473035911971,2.9969919500456434,43.640676227858044,5.904176914436358,57.96207464052152
1451606530000,x86,eu-west-1b,host_0,Ubuntu16.10,67,eu-west-1,7,production,0,NYC,79.95702135285404,33.59743987654471,24.210270334716693,22.30624837214237,63.88296416535911,61.060911987416766,3.477241526238111,43.42726715349646,6.532761017816215,59.65427358767155
1451606540000,x86,eu-west-1b,host_0,Ubuntu16.10,67,eu-west-1,7,production,0,NYC,79.4497473709608,33.34336505947926,24.28824266726141,24.966815224512153,63.876518397514936,61.442341975904256,3.115141956513063,44.48890635071367,6.195176020934582,59.96511460044581
1451606550000,x86,eu-west-1b,host_0,Ubuntu16.10,67,eu-west-1,7,production,0,NYC,77.91223796041804,33.00621170551473,24.630461800139813,24.679998855224955,62.97064308224478,60.04147169387031,3.620188134036499,44.99426785325551,8.032001279597885,58.56910473470446
1451606560000,x86,eu-west-1b,host_0,Ubuntu16.10,67,eu-west-1,7,production,0,NYC,78.00423258583918,33.42351321645568,24.473975634507585,24.471726019813268,64.10142505932663,61.30181911786998,2.406111530517435,45.38918814685693,8.795723735253713,59.63550682945903
1451606570000,x86,eu-west-1b,host_0,Ubuntu16.10,67,eu-west-1,7,production,0,NYC,77.08633446871599,34.65357367019948,21.8686606458715,24.80924028921519,62.971689904687544,62.625783548073116,1.6684665116185822,45.45925271114706,8.354239270597835,59.01405280700689
1451606580000,x86,eu-west-1b,host_0,Ubuntu16.10,67,eu-west-1,7,production,0,NYC,76.2790558012131,36.8328339209624,21.55792251272995,25.562720453405166,63.163050082266864,62.50638219124949,1.915624443447814,44.0756465449142,7.555312811971276,60.54872004766895
1451606590000,x86,eu-west-1b,host_0,Ubuntu16.10,67,eu-west-1,7,production,0,NYC,75.60241981209732,38.385877557488904,20.875593139804046,25.505823640445936,63.885354833996445,61.78829343029906,0.4616496008768209,45.289680968307444,9.486876711368934,60.70588141640881
1451606600000,x86,eu-west-1b,host_0,Ubuntu16.10,67,eu-west-1,7,production,0,NYC,74.02617092398532,37.455854713983754,21.668073071706733,25.011414331038143,63.95542146269071,60.70163363368821,0,45.56528902989646,9.315905315091154,60.11570892180264
1451606610000,x86,eu-west-1b,host_0,Ubuntu16.10,67,eu-west-1,7,production,0,NYC,73.65434402586452,39.259251477829636,21.162436268114483,25.543692711630175,63.96117366666194,58.712729510225905,0.5059875070338486,44.92874237245085,9.754707179271115,61.43091753950035
